location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
6980,"Sector-1, Noida - UPPCB","o3",16.72,"µg/m³","2025-09-12T01:15:00Z","2025-09-12T06:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",16.19,"µg/m³","2025-09-12T01:30:00Z","2025-09-12T07:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",16.52,"µg/m³","2025-09-12T01:45:00Z","2025-09-12T07:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",16.37,"µg/m³","2025-09-12T02:00:00Z","2025-09-12T07:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",16.97,"µg/m³","2025-09-12T02:15:00Z","2025-09-12T07:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",16.8,"µg/m³","2025-09-12T02:30:00Z","2025-09-12T08:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",17.01,"µg/m³","2025-09-12T02:45:00Z","2025-09-12T08:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",16.97,"µg/m³","2025-09-12T03:00:00Z","2025-09-12T08:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",16.9,"µg/m³","2025-09-12T03:15:00Z","2025-09-12T08:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",16.58,"µg/m³","2025-09-12T03:30:00Z","2025-09-12T09:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",16.64,"µg/m³","2025-09-12T04:00:00Z","2025-09-12T09:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",16.23,"µg/m³","2025-09-12T04:15:00Z","2025-09-12T09:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",16.56,"µg/m³","2025-09-12T04:30:00Z","2025-09-12T10:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",16.66,"µg/m³","2025-09-12T04:45:00Z","2025-09-12T10:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",16.27,"µg/m³","2025-09-12T05:00:00Z","2025-09-12T10:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",16.44,"µg/m³","2025-09-12T05:15:00Z","2025-09-12T10:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",16.66,"µg/m³","2025-09-12T05:30:00Z","2025-09-12T11:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",15.37,"µg/m³","2025-09-12T07:00:00Z","2025-09-12T12:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",10.35,"µg/m³","2025-09-12T07:15:00Z","2025-09-12T12:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",7.68,"µg/m³","2025-09-12T07:45:00Z","2025-09-12T13:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",9.17,"µg/m³","2025-09-12T08:00:00Z","2025-09-12T13:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",5.1,"µg/m³","2025-09-12T08:15:00Z","2025-09-12T13:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",7.1,"µg/m³","2025-09-12T08:30:00Z","2025-09-12T14:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",5.59,"µg/m³","2025-09-12T08:45:00Z","2025-09-12T14:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",10.31,"µg/m³","2025-09-12T09:00:00Z","2025-09-12T14:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",9.92,"µg/m³","2025-09-12T09:15:00Z","2025-09-12T14:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",6.23,"µg/m³","2025-09-12T09:30:00Z","2025-09-12T15:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",13.05,"µg/m³","2025-09-12T09:45:00Z","2025-09-12T15:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",5.12,"µg/m³","2025-09-12T10:00:00Z","2025-09-12T15:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",4.98,"µg/m³","2025-09-12T10:15:00Z","2025-09-12T15:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",6.43,"µg/m³","2025-09-12T10:30:00Z","2025-09-12T16:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",7.39,"µg/m³","2025-09-12T10:45:00Z","2025-09-12T16:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",5.29,"µg/m³","2025-09-12T11:00:00Z","2025-09-12T16:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",3.08,"µg/m³","2025-09-12T11:45:00Z","2025-09-12T17:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",6.8,"µg/m³","2025-09-12T12:00:00Z","2025-09-12T17:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",8.8,"µg/m³","2025-09-12T12:15:00Z","2025-09-12T17:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",9.09,"µg/m³","2025-09-12T12:30:00Z","2025-09-12T18:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",9.6,"µg/m³","2025-09-12T12:45:00Z","2025-09-12T18:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",7.13,"µg/m³","2025-09-12T13:00:00Z","2025-09-12T18:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",7.23,"µg/m³","2025-09-12T13:15:00Z","2025-09-12T18:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",8.96,"µg/m³","2025-09-12T13:30:00Z","2025-09-12T19:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",8.13,"µg/m³","2025-09-12T13:45:00Z","2025-09-12T19:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",5.33,"µg/m³","2025-09-12T14:00:00Z","2025-09-12T19:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",4.53,"µg/m³","2025-09-12T14:15:00Z","2025-09-12T19:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",5.7,"µg/m³","2025-09-12T14:30:00Z","2025-09-12T20:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",3.41,"µg/m³","2025-09-12T14:45:00Z","2025-09-12T20:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",1.35,"µg/m³","2025-09-12T15:00:00Z","2025-09-12T20:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",3.39,"µg/m³","2025-09-12T15:15:00Z","2025-09-12T20:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",6.04,"µg/m³","2025-09-12T15:30:00Z","2025-09-12T21:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",4.27,"µg/m³","2025-09-12T15:45:00Z","2025-09-12T21:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",4.1,"µg/m³","2025-09-12T16:00:00Z","2025-09-12T21:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",5,"µg/m³","2025-09-12T16:15:00Z","2025-09-12T21:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",5.27,"µg/m³","2025-09-12T16:45:00Z","2025-09-12T22:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",4.88,"µg/m³","2025-09-12T17:00:00Z","2025-09-12T22:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",5.51,"µg/m³","2025-09-12T17:30:00Z","2025-09-12T23:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",4.51,"µg/m³","2025-09-12T17:45:00Z","2025-09-12T23:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",5.15,"µg/m³","2025-09-12T18:00:00Z","2025-09-12T23:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",6.43,"µg/m³","2025-09-12T18:15:00Z","2025-09-12T23:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",4.78,"µg/m³","2025-09-12T19:15:00Z","2025-09-13T00:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",4.17,"µg/m³","2025-09-12T19:30:00Z","2025-09-13T01:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",2.23,"µg/m³","2025-09-12T19:45:00Z","2025-09-13T01:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",2.29,"µg/m³","2025-09-12T20:00:00Z","2025-09-13T01:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",2.53,"µg/m³","2025-09-12T20:15:00Z","2025-09-13T01:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",2.43,"µg/m³","2025-09-12T20:30:00Z","2025-09-13T02:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",1.94,"µg/m³","2025-09-12T20:45:00Z","2025-09-13T02:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",0.18,"µg/m³","2025-09-12T21:30:00Z","2025-09-13T03:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",1.12,"µg/m³","2025-09-13T01:45:00Z","2025-09-13T07:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",2,"µg/m³","2025-09-13T02:15:00Z","2025-09-13T07:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",2.1,"µg/m³","2025-09-13T02:30:00Z","2025-09-13T08:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",2,"µg/m³","2025-09-13T02:45:00Z","2025-09-13T08:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",2.14,"µg/m³","2025-09-13T03:00:00Z","2025-09-13T08:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",0.31,"µg/m³","2025-09-13T03:15:00Z","2025-09-13T08:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",5.15,"µg/m³","2025-09-13T03:30:00Z","2025-09-13T09:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",5.17,"µg/m³","2025-09-13T03:45:00Z","2025-09-13T09:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",5.35,"µg/m³","2025-09-13T04:00:00Z","2025-09-13T09:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",8.41,"µg/m³","2025-09-13T04:15:00Z","2025-09-13T09:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",10.58,"µg/m³","2025-09-13T04:30:00Z","2025-09-13T10:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",5.31,"µg/m³","2025-09-13T04:45:00Z","2025-09-13T10:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",6.15,"µg/m³","2025-09-13T05:00:00Z","2025-09-13T10:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","o3",4.16,"µg/m³","2025-09-13T05:15:00Z","2025-09-13T10:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",6,"µg/m³","2025-09-01T00:15:00Z","2025-09-01T05:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",13,"µg/m³","2025-09-01T01:15:00Z","2025-09-01T06:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",13,"µg/m³","2025-09-01T01:30:00Z","2025-09-01T07:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",13,"µg/m³","2025-09-01T01:45:00Z","2025-09-01T07:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",13,"µg/m³","2025-09-01T02:00:00Z","2025-09-01T07:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",14,"µg/m³","2025-09-01T02:15:00Z","2025-09-01T07:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",14,"µg/m³","2025-09-01T02:30:00Z","2025-09-01T08:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",14,"µg/m³","2025-09-01T02:45:00Z","2025-09-01T08:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",14,"µg/m³","2025-09-01T03:00:00Z","2025-09-01T08:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",16,"µg/m³","2025-09-01T03:15:00Z","2025-09-01T08:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",16,"µg/m³","2025-09-01T03:30:00Z","2025-09-01T09:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",16,"µg/m³","2025-09-01T03:45:00Z","2025-09-01T09:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",24,"µg/m³","2025-09-01T04:15:00Z","2025-09-01T09:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",12,"µg/m³","2025-09-01T05:15:00Z","2025-09-01T10:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",12,"µg/m³","2025-09-01T05:30:00Z","2025-09-01T11:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",12,"µg/m³","2025-09-01T05:45:00Z","2025-09-01T11:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",12,"µg/m³","2025-09-01T06:00:00Z","2025-09-01T11:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",9,"µg/m³","2025-09-01T06:15:00Z","2025-09-01T11:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",9,"µg/m³","2025-09-01T06:30:00Z","2025-09-01T12:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",9,"µg/m³","2025-09-01T06:45:00Z","2025-09-01T12:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",9,"µg/m³","2025-09-01T07:00:00Z","2025-09-01T12:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",9,"µg/m³","2025-09-01T07:15:00Z","2025-09-01T12:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",9,"µg/m³","2025-09-01T07:45:00Z","2025-09-01T13:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",9,"µg/m³","2025-09-01T08:00:00Z","2025-09-01T13:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",10,"µg/m³","2025-09-01T08:15:00Z","2025-09-01T13:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",10,"µg/m³","2025-09-01T08:30:00Z","2025-09-01T14:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",10,"µg/m³","2025-09-01T08:45:00Z","2025-09-01T14:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",10,"µg/m³","2025-09-01T09:00:00Z","2025-09-01T14:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",8,"µg/m³","2025-09-01T09:15:00Z","2025-09-01T14:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",8,"µg/m³","2025-09-01T09:30:00Z","2025-09-01T15:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",8,"µg/m³","2025-09-01T09:45:00Z","2025-09-01T15:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",8,"µg/m³","2025-09-01T10:00:00Z","2025-09-01T15:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",9,"µg/m³","2025-09-01T10:15:00Z","2025-09-01T15:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",9,"µg/m³","2025-09-01T10:30:00Z","2025-09-01T16:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",9,"µg/m³","2025-09-01T10:45:00Z","2025-09-01T16:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",6,"µg/m³","2025-09-01T11:15:00Z","2025-09-01T16:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",6,"µg/m³","2025-09-01T11:45:00Z","2025-09-01T17:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",6,"µg/m³","2025-09-01T12:00:00Z","2025-09-01T17:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",3,"µg/m³","2025-09-01T12:15:00Z","2025-09-01T17:45:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",3,"µg/m³","2025-09-01T12:30:00Z","2025-09-01T18:00:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",3,"µg/m³","2025-09-01T12:45:00Z","2025-09-01T18:15:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
6980,"Sector-1, Noida - UPPCB","pm25",3,"µg/m³","2025-09-01T13:00:00Z","2025-09-01T18:30:00+05:30","Asia/Kolkata",28.589247,77.321962,,,,"Uttar Pradesh Pollution Control Board","CPCB"
